page,line,token,text,x0,x1,mid_x,band,phase,label_key,used_axis,reassigned_from,wrap_affinity
7,18,,Status:,73.8046875,104.96490478515625,89.38479614257812,label,heading_check,,x0,,
7,18,,Account,172.875,205.74183654785156,189.30841827392578,tu,heading_check,,x0,,
7,18,,Dispute,36.75,71.45941162109375,54.104705810546875,label,band,,x0,,
7,18,,Status:,73.8046875,104.96490478515625,89.38479614257812,label,band,,x0,,
7,18,,Account,172.875,205.74183654785156,189.30841827392578,tu,band,,x0,,
7,18,,not,208.083984375,221.68080139160156,214.88239288330078,tu,band,,x0,,
7,18,,disputed,224.02294921875,259.5859680175781,241.80445861816406,tu,band,,x0,,
7,18,,Account,309.0,341.8668518066406,325.4334259033203,xp,band,,x0,,
7,18,,not,344.208984375,357.8058166503906,351.0074005126953,xp,band,,x0,,
7,18,,disputed,360.14794921875,395.7109680175781,377.92945861816406,xp,band,,x0,,
7,18,,Account,445.125,477.9918518066406,461.5584259033203,eq,band,,x0,,
7,18,,not,480.333984375,493.9308166503906,487.1324005126953,eq,band,,x0,,
7,18,,disputed,496.27294921875,531.8359375,514.054443359375,eq,band,,x0,,
7,18,0,Dispute,36.75,71.45941162109375,54.104705810546875,label,labeled,dispute_status,x0,,
7,18,1,Status:,73.8046875,104.96490478515625,89.38479614257812,label,labeled,dispute_status,x0,,
7,18,2,Account,172.875,205.74183654785156,189.30841827392578,tu,labeled,dispute_status,x0,,
7,18,3,not,208.083984375,221.68080139160156,214.88239288330078,tu,labeled,dispute_status,x0,,
7,18,4,disputed,224.02294921875,259.5859680175781,241.80445861816406,tu,labeled,dispute_status,x0,,
7,18,5,Account,309.0,341.8668518066406,325.4334259033203,xp,labeled,dispute_status,x0,,
7,18,6,not,344.208984375,357.8058166503906,351.0074005126953,xp,labeled,dispute_status,x0,,
7,18,7,disputed,360.14794921875,395.7109680175781,377.92945861816406,xp,labeled,dispute_status,x0,,
7,18,8,Account,445.125,477.9918518066406,461.5584259033203,eq,labeled,dispute_status,x0,,
7,18,9,not,480.333984375,493.9308166503906,487.1324005126953,eq,labeled,dispute_status,x0,,
7,18,10,disputed,496.27294921875,531.8359375,514.054443359375,eq,labeled,dispute_status,x0,,
7,19,,Creditor,36.75,73.89605712890625,55.323028564453125,label,heading_check,,x0,,
7,19,,Type:,76.23486328125,100.14410400390625,88.18948364257812,label,heading_check,,x0,,
7,19,,Bank,172.875,192.9456329345703,182.91031646728516,tu,heading_check,,x0,,
7,19,,Creditor,36.75,73.89605712890625,55.323028564453125,label,band,,x0,,
7,19,,Type:,76.23486328125,100.14410400390625,88.18948364257812,label,band,,x0,,
